,id,number,state,userId,userlogin,username,labels,createTimestamp,updateTimestamp,finishTimestamp,type
138,3924425,I2C43T,open,8353050,yuanwei66,yuanwei,[],2021-01-05T20:38:04+08:00,2021-01-05T20:45:15+08:00,,Bug-Report
139,3924189,I2C3X9,open,2151589,shuzigood,吴书全,[],2021-01-05T19:34:10+08:00,2021-01-05T20:00:35+08:00,,RFC
140,3923205,I2C35X,open,7347367,wangnan39,wangnan39,[],2021-01-05T17:34:00+08:00,2021-02-05T11:12:32+08:00,,RFC
141,3921935,I2C26N,open,7347367,wangnan39,wangnan39,[],2021-01-05T16:05:57+08:00,2021-02-06T15:18:26+08:00,,RFC
142,3921716,I2C20K,open,5574942,qinyuyou,qq1127467922,[],2021-01-05T15:48:56+08:00,2021-01-05T15:48:57+08:00,,Bug-Report
143,3912578,I2BUYQ,open,8533468,nodentyk,Nodentyk,[],2021-01-05T01:09:02+08:00,2021-02-05T14:58:42+08:00,,Bug-Report
144,3912338,I2BUS2,open,7346502,ziruiwu,ZiruiWu,[],2021-01-04T22:22:38+08:00,2021-01-15T02:39:17+08:00,,Bug-Report
145,3906731,I2BQGB,open,8287283,jachua,huangmengxi,[],2021-01-04T11:52:28+08:00,2021-01-04T12:12:16+08:00,,Bug-Report
146,3905953,I2BPUP,open,7980789,huwenfengde,black,[],2021-01-04T11:08:51+08:00,2021-01-04T11:08:52+08:00,,Bug-Report
147,3902657,I2BNB5,open,7569308,shgao,shgao,[],2021-01-03T14:24:27+08:00,2021-01-04T14:04:57+08:00,,Bug-Report
148,3899926,I2BL7A,open,7641490,lixiachen,lixiachen,[],2021-01-01T02:26:31+08:00,2021-01-04T23:02:04+08:00,,Task-Tracking
149,3898928,I2BKFK,open,430441,deathy,neginegine,[],2020-12-31T17:24:46+08:00,2020-12-31T17:26:05+08:00,,Bug-Report
150,3897995,I2BJPN,open,7353896,fuzhiye,fuzhiye,[],2020-12-31T15:48:38+08:00,2020-12-31T15:50:40+08:00,,Bug-Report
151,3895424,I2BHQ8,open,7379893,chenzupeng,chenzupeng,[],2020-12-31T10:23:21+08:00,2021-01-06T16:09:09+08:00,,Task-Tracking
152,3895346,I2BHO2,open,5644189,c_34,chenhaozhe,"[{'id': 58023509, 'name': 'comp/infer', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/infer', 'created_at': '2020-03-19T16:35:31+08:00', 'updated_at': '2021-01-30T17:31:49+08:00'}, {'id': 58024546, 'name': 'comp/pipeline', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/pipeline', 'created_at': '2020-03-19T16:42:09+08:00', 'updated_at': '2021-01-14T14:58:47+08:00'}, {'id': 76126611, 'name': 'usability-vm', 'color': '6a06d1', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability-vm', 'created_at': '2020-08-21T15:00:04+08:00', 'updated_at': '2021-01-15T10:21:56+08:00'}]",2020-12-31T10:16:24+08:00,2020-12-31T10:16:25+08:00,,Empty-Template
153,3895305,I2BHMX,open,8354918,xutianming1985,xutianming_hw,[],2020-12-31T10:12:28+08:00,2020-12-31T10:21:12+08:00,,Task-Tracking
154,3893836,I2BGI4,open,7830176,probiotics_53,XianglongZeng,[],2020-12-30T19:44:31+08:00,2021-02-05T18:05:11+08:00,,Bug-Report
155,3890570,I2BDZE,open,7353923,zhanghaibo5,zhanghaibo,[],2020-12-30T14:45:35+08:00,2020-12-30T15:18:02+08:00,,Task-Tracking
156,3890546,I2BDYQ,open,734519,zzqq2199,zzqq2199,[],2020-12-30T14:43:09+08:00,2020-12-30T14:43:10+08:00,,Bug-Report
157,3888643,I2BCHV,open,8358766,shaoxiangdong,shaoxiangdong,[],2020-12-30T10:35:49+08:00,2020-12-30T14:42:32+08:00,,Requirement
158,3888075,I2BC23,open,7348332,shibeiji,shibeiji,[],2020-12-30T09:41:51+08:00,2020-12-30T14:12:44+08:00,,RFC
159,3886726,I2BB0M,open,6584616,chenmai1102,chenmai1102,[],2020-12-29T19:54:10+08:00,2020-12-29T19:54:10+08:00,,RFC
160,3885302,I2B9X2,open,7808356,ouyang_xx,YANGing,[],2020-12-29T17:03:21+08:00,2020-12-29T17:05:54+08:00,,Bug-Report
161,3884159,I2B91B,open,8179918,wang-yiru,王艺儒,[],2020-12-29T15:42:27+08:00,2021-01-05T09:51:48+08:00,,Bug-Report
162,3880989,I2B6L9,open,6568622,sanson00048,sanson00048,[],2020-12-29T10:25:03+08:00,2020-12-29T10:25:06+08:00,,Bug-Report
163,3878885,I2B4YT,open,7342596,kangyangzc,kyang,[],2020-12-28T19:22:16+08:00,2020-12-28T19:26:17+08:00,,Bug-Report
164,3873480,I2B0SO,open,6584633,zhao_ting_v,zhaoting,[],2020-12-28T10:54:20+08:00,2020-12-28T11:00:19+08:00,,Bug-Report
165,3872361,I2AZXL,open,7353896,fuzhiye,fuzhiye,[],2020-12-28T09:30:16+08:00,2021-01-04T17:17:07+08:00,,RFC
166,3872174,I2AZSE,open,6573901,zhouyaqiang0,zhouyaqiang0,[],2020-12-28T09:06:56+08:00,2020-12-28T09:07:16+08:00,,Bug-Report
167,3870936,I2AYU0,open,6574854,jjfeing,jjfeing,[],2020-12-27T14:21:52+08:00,2020-12-27T14:23:58+08:00,,Empty-Template
168,3869900,I2AY18,open,8376966,zhupuxu,zhupuxu,[],2020-12-26T18:46:07+08:00,2020-12-26T20:09:16+08:00,,Empty-Template
169,3869869,I2AY0D,open,7353920,hangangqiang,hangq,[],2020-12-26T18:29:06+08:00,2021-01-21T17:22:45+08:00,,RFC
170,3869842,I2AXZM,open,7353920,hangangqiang,hangq,[],2020-12-26T18:22:28+08:00,2021-01-04T17:06:20+08:00,,RFC
171,3869699,I2AXVN,open,7379874,ddwsky,wandongdong,[],2020-12-26T17:36:46+08:00,2020-12-26T17:36:49+08:00,,RFC
172,3867974,I2AWJQ,open,8497918,AlbertCheese,芝士条,[],2020-12-26T09:30:37+08:00,2020-12-28T10:44:55+08:00,,Requirement
173,3866578,I2AVGY,open,7347157,joylvliang,JoyLvliang,"[{'id': 58024568, 'name': 'comp/pynative', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/pynative', 'created_at': '2020-03-19T16:42:22+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2020-12-25T17:23:03+08:00,2020-12-25T17:25:01+08:00,,RFC
174,3866394,I2AVBU,open,6573901,zhouyaqiang0,zhouyaqiang0,[],2020-12-25T17:01:47+08:00,2020-12-25T17:02:44+08:00,,Bug-Report
175,3860856,I2AR20,open,8486970,leoxyzzzzzzzzzzzzzz,leoxyz,[],2020-12-24T21:52:09+08:00,2020-12-24T21:52:11+08:00,,Requirement
176,3858934,I2APKM,open,8376966,zhupuxu,zhupuxu,[],2020-12-24T16:11:36+08:00,2020-12-24T18:45:13+08:00,,Empty-Template
177,3858360,I2AP4O,open,6584633,zhao_ting_v,zhaoting,"[{'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2020-12-24T15:14:24+08:00,2020-12-24T15:14:27+08:00,,Requirement
178,3856566,I2ANQU,open,8354868,lishixing3,lishixing3,[],2020-12-24T11:10:28+08:00,2020-12-28T15:24:18+08:00,,Requirement
179,3854732,I2AMBW,open,7346502,ziruiwu,ZiruiWu,[],2020-12-23T22:56:29+08:00,2020-12-23T22:56:42+08:00,,Requirement
180,3852958,I2AKYM,open,7610862,lvchangquan,lvchangquan,"[{'id': 58024753, 'name': 'stat/RFC', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/stat/RFC', 'created_at': '2020-03-19T16:43:53+08:00', 'updated_at': '2021-02-04T10:22:52+08:00'}, {'id': 58021008, 'name': 'kind/enhancement', 'color': 'b000cf', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/enhancement', 'created_at': '2020-03-19T16:20:44+08:00', 'updated_at': '2021-02-04T20:22:47+08:00'}]",2020-12-23T17:10:16+08:00,2021-01-12T16:13:32+08:00,,RFC
181,3847734,I2AGXI,open,7346502,ziruiwu,ZiruiWu,[],2020-12-23T03:24:34+08:00,2020-12-23T03:24:45+08:00,,Requirement
182,3847401,I2AGO9,open,8353466,anrui-wang,Anrui Wang,[],2020-12-22T21:27:45+08:00,2020-12-28T14:20:49+08:00,,Requirement
183,3843583,I2ADQ7,open,7825720,zyx5256,zhuyuxiao,[],2020-12-22T17:29:59+08:00,2020-12-22T17:31:28+08:00,,Requirement
184,3839315,I2AAFN,open,7353896,fuzhiye,fuzhiye,[],2020-12-22T10:48:34+08:00,2020-12-22T10:49:37+08:00,,Bug-Report
185,3838495,I2A9SV,open,5610790,yyyzzzhao,yyyzzzhao,[],2020-12-22T09:45:37+08:00,2020-12-22T09:47:58+08:00,,Bug-Report
186,3837768,I2A98O,open,7342911,peilin-wang,Peilin,"[{'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2020-12-22T05:35:21+08:00,2020-12-22T05:38:37+08:00,,Empty-Template
187,3837687,I2A96F,open,7346502,ziruiwu,ZiruiWu,[],2020-12-21T23:35:45+08:00,2020-12-21T23:38:12+08:00,,Bug-Report
188,3835543,I2A7IV,open,7835588,irasinn,Sin,[],2020-12-21T16:37:17+08:00,2021-01-21T19:35:12+08:00,,Bug-Report
189,3826418,I2A0HE,open,7641490,lixiachen,lixiachen,[],2020-12-19T10:26:54+08:00,2020-12-19T10:26:56+08:00,,Task-Tracking
190,3825972,I2A050,open,7346502,ziruiwu,ZiruiWu,[],2020-12-19T03:50:01+08:00,2020-12-19T04:01:03+08:00,,Requirement
191,3824232,I29YSO,open,6575400,yanghaitao1,yanghaitao,[],2020-12-18T17:08:26+08:00,2020-12-18T17:12:54+08:00,,Bug-Report
192,3820266,I29VQI,open,6575118,kisnwang,kisnwang,[],2020-12-18T10:03:17+08:00,2020-12-18T10:03:43+08:00,,Task-Tracking
193,3819413,I29V2T,open,7342911,peilin-wang,Peilin,"[{'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2020-12-18T02:51:40+08:00,2020-12-18T03:24:02+08:00,,Empty-Template
194,3818681,I29UIH,open,8354918,xutianming1985,xutianming_hw,[],2020-12-17T21:02:11+08:00,2020-12-17T21:07:45+08:00,,Requirement
195,3818380,I29UA4,open,7500020,zhanyuan1,zhanyuan,[],2020-12-17T20:00:03+08:00,2021-02-05T15:01:55+08:00,,RFC
196,3816558,I29SVI,open,6557911,echo_hua,echo_hua,"[{'id': 58024753, 'name': 'stat/RFC', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/stat/RFC', 'created_at': '2020-03-19T16:43:53+08:00', 'updated_at': '2021-02-04T10:22:52+08:00'}]",2020-12-17T16:45:30+08:00,2021-01-07T11:10:31+08:00,,Bug-Report
197,3816024,I29SGO,open,8358766,shaoxiangdong,shaoxiangdong,[],2020-12-17T15:57:09+08:00,2020-12-17T16:00:09+08:00,,Requirement
198,3815418,I29RZU,open,8357093,dangjiaqi1,dangjiaqi1,[],2020-12-17T15:10:21+08:00,2020-12-17T15:18:51+08:00,,Requirement
199,3812159,I29PHB,open,7363368,minara,Mina,[],2020-12-17T02:23:43+08:00,2020-12-17T02:25:51+08:00,,Bug-Report
200,3812134,I29PGM,open,7346502,ziruiwu,ZiruiWu,[],2020-12-17T01:12:53+08:00,2020-12-17T01:13:17+08:00,,Bug-Report
201,3811528,I29OZS,open,7347157,joylvliang,JoyLvliang,"[{'id': 58024568, 'name': 'comp/pynative', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/pynative', 'created_at': '2020-03-19T16:42:22+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}, {'id': 58022888, 'name': 'comp/optimizer', 'color': 'b0d206', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/optimizer', 'created_at': '2020-03-19T16:31:27+08:00', 'updated_at': '2021-01-28T16:48:48+08:00'}]",2020-12-16T19:57:05+08:00,2020-12-16T20:01:19+08:00,,RFC
202,3809401,I29NCP,open,7348332,shibeiji,shibeiji,[],2020-12-16T16:01:06+08:00,2020-12-18T16:52:17+08:00,,RFC
203,3802208,I29HSW,open,8354918,xutianming1985,xutianming_hw,[],2020-12-15T15:56:09+08:00,2020-12-15T21:27:12+08:00,,Task-Tracking
204,3788128,I296XS,open,7420981,ehaleva,ehaleva,"[{'id': 76126610, 'name': 'usability-modelzoo', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability-modelzoo', 'created_at': '2020-08-21T14:59:53+08:00', 'updated_at': '2021-02-02T20:16:48+08:00'}, {'id': 76126362, 'name': 'usability-api', 'color': 'febc08', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability-api', 'created_at': '2020-08-21T14:58:32+08:00', 'updated_at': '2021-02-04T14:44:13+08:00'}]",2020-12-13T15:03:17+08:00,2020-12-22T16:32:52+08:00,,Bug-Report
205,3786786,I295WI,open,7347367,wangnan39,wangnan39,[],2020-12-12T17:53:25+08:00,2020-12-17T16:39:56+08:00,,Task-Tracking
206,3786774,I295W6,open,7808356,ouyang_xx,YANGing,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-12T17:52:02+08:00,2020-12-23T20:32:16+08:00,,Requirement
207,3786750,I295VI,open,7808356,ouyang_xx,YANGing,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-12T17:48:01+08:00,2020-12-23T16:49:12+08:00,,Requirement
208,3786743,I295VB,open,7808356,ouyang_xx,YANGing,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-12T17:45:31+08:00,2020-12-26T17:46:55+08:00,,Requirement
209,3786721,I295UP,open,7808356,ouyang_xx,YANGing,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-12T17:40:31+08:00,2020-12-27T15:53:00+08:00,,Requirement
210,3786718,I295UM,open,7808356,ouyang_xx,YANGing,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-12T17:39:07+08:00,2020-12-22T14:46:38+08:00,,Requirement
211,3786637,I295SD,open,7808356,ouyang_xx,YANGing,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-12T17:13:18+08:00,2020-12-28T08:55:27+08:00,,Requirement
212,3782938,I292XM,open,6576637,ms_yan,ms_yan,[],2020-12-11T17:08:40+08:00,2020-12-22T19:43:27+08:00,,Task-Tracking
213,3782712,I292RC,open,8357181,he-botao,何博韬,[],2020-12-11T16:39:15+08:00,2020-12-11T17:01:21+08:00,,Requirement
214,3782167,I292C7,open,6521784,chenfei52,chenfei_mindspore,"[{'id': 59187557, 'name': 'comp/parser', 'color': '6a06d1', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/parser', 'created_at': '2020-03-30T03:25:41+08:00', 'updated_at': '2021-02-01T15:11:39+08:00'}, {'id': 58022151, 'name': 'device/ascend', 'color': 'b000cf', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/ascend', 'created_at': '2020-03-19T16:26:34+08:00', 'updated_at': '2021-02-05T16:40:22+08:00'}, {'id': 58022108, 'name': 'device/gpu', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/device/gpu', 'created_at': '2020-03-19T16:26:25+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2020-12-11T15:43:41+08:00,2020-12-11T15:47:37+08:00,,RFC
215,3782105,I292AH,open,6517937,tronzhang,TronZhang,[],2020-12-11T15:39:15+08:00,2021-01-06T18:54:07+08:00,,RFC
216,3781709,I291ZH,open,7833745,zhaochao27,atlas_zc,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-11T15:04:09+08:00,2021-02-02T20:38:43+08:00,,Bug-Report
217,3778039,I28Z5J,open,7342144,cathwong,cathwong,"[{'id': 58023093, 'name': 'comp/data', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/data', 'created_at': '2020-03-19T16:32:45+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}, {'id': 58021213, 'name': 'kind/bug', 'color': 'ec0019', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/kind/bug', 'created_at': '2020-03-19T16:22:05+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2020-12-11T01:43:41+08:00,2020-12-11T01:44:04+08:00,,Bug-Report
218,3777996,I28Z4C,open,7342144,cathwong,cathwong,"[{'id': 58023093, 'name': 'comp/data', 'color': '8c6e63', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/data', 'created_at': '2020-03-19T16:32:45+08:00', 'updated_at': '2021-02-06T07:00:20+08:00'}]",2020-12-11T01:12:24+08:00,2020-12-11T03:01:12+08:00,,Bug-Report
219,3776918,I28YAE,open,6573901,zhouyaqiang0,zhouyaqiang0,"[{'id': 76119735, 'name': 'usability', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability', 'created_at': '2020-08-21T14:30:18+08:00', 'updated_at': '2021-02-05T16:42:11+08:00'}, {'id': 76126362, 'name': 'usability-api', 'color': 'febc08', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability-api', 'created_at': '2020-08-21T14:58:32+08:00', 'updated_at': '2021-02-04T14:44:13+08:00'}]",2020-12-10T19:03:47+08:00,2021-01-28T10:00:01+08:00,,Bug-Report
220,3774350,I28WB2,open,7456437,huaweib,baihuawei,[],2020-12-10T14:47:26+08:00,2020-12-12T16:27:38+08:00,,RFC
221,3774348,I28WB0,open,7347367,wangnan39,wangnan39,[],2020-12-10T14:47:23+08:00,2020-12-14T21:41:41+08:00,,Task-Tracking
222,3773728,I28VTS,open,8376966,zhupuxu,zhupuxu,[],2020-12-10T13:51:50+08:00,2020-12-10T13:52:25+08:00,,Empty-Template
223,3773437,I28VLP,open,7347367,wangnan39,wangnan39,[],2020-12-10T12:54:19+08:00,2020-12-12T16:19:13+08:00,,Task-Tracking
224,3770863,I28TM7,open,7346502,ziruiwu,ZiruiWu,[],2020-12-10T06:11:49+08:00,2020-12-10T06:12:58+08:00,,Requirement
225,3770752,I28TJ4,open,8334538,mhmotallebi,Mohammad Motallebi,[],2020-12-10T02:40:25+08:00,2020-12-10T02:41:26+08:00,,Task-Tracking
226,3770665,I28TGP,open,7641490,lixiachen,lixiachen,[],2020-12-09T23:38:12+08:00,2020-12-09T23:43:45+08:00,,Task-Tracking
227,3770635,I28TFV,open,7641490,lixiachen,lixiachen,[],2020-12-09T23:21:40+08:00,2020-12-09T23:23:24+08:00,,Task-Tracking
228,3770597,I28TET,open,7641490,lixiachen,lixiachen,[],2020-12-09T23:00:49+08:00,2020-12-16T16:39:38+08:00,,Task-Tracking
229,3770594,I28TEQ,open,6576637,ms_yan,ms_yan,[],2020-12-09T22:57:43+08:00,2020-12-17T20:20:20+08:00,,Task-Tracking
230,3770582,I28TEE,open,7641490,lixiachen,lixiachen,[],2020-12-09T22:44:20+08:00,2020-12-14T17:19:31+08:00,,Task-Tracking
231,3770446,I28TAM,open,7347367,wangnan39,wangnan39,[],2020-12-09T21:39:55+08:00,2020-12-24T21:15:40+08:00,,Task-Tracking
232,3770426,I28TA2,open,6576637,ms_yan,ms_yan,[],2020-12-09T21:34:00+08:00,2020-12-25T19:43:08+08:00,,Task-Tracking
233,3770391,I28T93,open,8353050,yuanwei66,yuanwei,[],2020-12-09T21:22:57+08:00,2020-12-10T14:28:45+08:00,,Bug-Report
234,3770279,I28T5Z,open,7347367,wangnan39,wangnan39,[],2020-12-09T20:50:10+08:00,2020-12-20T21:09:59+08:00,,Task-Tracking
235,3770059,I28SZV,open,7456437,huaweib,baihuawei,[],2020-12-09T19:55:24+08:00,2020-12-17T16:51:09+08:00,,Task-Tracking
236,3769781,I28SS5,open,7456437,huaweib,baihuawei,[],2020-12-09T19:14:17+08:00,2020-12-12T16:36:27+08:00,,RFC
237,3769064,I28S88,open,6518142,gemini524,TingWang,[],2020-12-09T17:30:33+08:00,2020-12-15T16:21:30+08:00,,Task-Tracking
238,3768624,I28RW0,open,5285021,guohun258520,赵国春,"[{'id': 78928724, 'name': 'mindspore-assistant', 'color': '1083d6', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/mindspore-assistant', 'created_at': '2020-09-14T16:21:54+08:00', 'updated_at': '2021-02-03T09:58:20+08:00'}]",2020-12-09T16:49:31+08:00,2020-12-26T10:29:24+08:00,,Requirement
239,3764805,I28OXX,open,7476726,xiaoyisd,xiaoyisd,[],2020-12-09T10:34:19+08:00,2020-12-28T16:44:31+08:00,,Requirement
240,3763412,I28NV8,open,7346502,ziruiwu,ZiruiWu,[],2020-12-09T06:23:14+08:00,2020-12-09T06:23:31+08:00,,Empty-Template
241,3761461,I28MD1,open,6557911,echo_hua,echo_hua,"[{'id': 76119735, 'name': 'usability', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability', 'created_at': '2020-08-21T14:30:18+08:00', 'updated_at': '2021-02-05T16:42:11+08:00'}, {'id': 76126362, 'name': 'usability-api', 'color': 'febc08', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability-api', 'created_at': '2020-08-21T14:58:32+08:00', 'updated_at': '2021-02-04T14:44:13+08:00'}, {'id': 58024753, 'name': 'stat/RFC', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/stat/RFC', 'created_at': '2020-03-19T16:43:53+08:00', 'updated_at': '2021-02-04T10:22:52+08:00'}]",2020-12-08T17:39:05+08:00,2020-12-08T19:48:25+08:00,,Bug-Report
242,3760485,I28LLX,open,8355206,xukailun_1,xukailun_1,[],2020-12-08T16:13:11+08:00,2020-12-08T16:13:13+08:00,,Requirement
243,3760285,I28LGD,open,7347157,joylvliang,JoyLvliang,"[{'id': 58023509, 'name': 'comp/infer', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/infer', 'created_at': '2020-03-19T16:35:31+08:00', 'updated_at': '2021-01-30T17:31:49+08:00'}, {'id': 59187557, 'name': 'comp/parser', 'color': '6a06d1', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/parser', 'created_at': '2020-03-30T03:25:41+08:00', 'updated_at': '2021-02-01T15:11:39+08:00'}, {'id': 58024568, 'name': 'comp/pynative', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/pynative', 'created_at': '2020-03-19T16:42:22+08:00', 'updated_at': '2021-02-05T17:06:03+08:00'}]",2020-12-08T15:55:34+08:00,2020-12-08T16:01:57+08:00,,RFC
244,3756383,I28IFZ,open,6574868,jojobugfree,caifubi,[],2020-12-08T09:49:27+08:00,2020-12-08T09:49:56+08:00,,Bug-Report
245,3754831,I28H8V,open,7825720,zyx5256,zhuyuxiao,[],2020-12-07T19:44:20+08:00,2020-12-09T09:09:59+08:00,,Requirement
246,3754043,I28GMZ,open,6573901,zhouyaqiang0,zhouyaqiang0,"[{'id': 76119735, 'name': 'usability', 'color': '20c22e', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability', 'created_at': '2020-08-21T14:30:18+08:00', 'updated_at': '2021-02-05T16:42:11+08:00'}, {'id': 76126362, 'name': 'usability-api', 'color': 'febc08', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/usability-api', 'created_at': '2020-08-21T14:58:32+08:00', 'updated_at': '2021-02-04T14:44:13+08:00'}]",2020-12-07T17:47:59+08:00,2020-12-11T18:12:19+08:00,,RFC
247,3753112,I28FX4,open,6557911,echo_hua,echo_hua,"[{'id': 58024753, 'name': 'stat/RFC', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/stat/RFC', 'created_at': '2020-03-19T16:43:53+08:00', 'updated_at': '2021-02-04T10:22:52+08:00'}]",2020-12-07T16:23:08+08:00,2021-01-04T09:28:27+08:00,,Bug-Report
248,3750071,I28DKN,open,6574899,ginfung,YuJianfeng,[],2020-12-07T11:16:06+08:00,2021-01-13T15:17:52+08:00,,RFC
249,3749763,I28DC3,open,7347367,wangnan39,wangnan39,"[{'id': 58023122, 'name': 'comp/ir', 'color': 'f1009a', 'repository_id': 5439905, 'url': 'https://gitee.com/api/v5/enterprises/mind_spore/labels/comp/ir', 'created_at': '2020-03-19T16:33:01+08:00', 'updated_at': '2021-02-02T16:27:39+08:00'}]",2020-12-07T10:57:36+08:00,2020-12-07T11:15:21+08:00,,RFC
250,3746726,I28AZQ,open,7917450,yanglf1121,杨林枫,[],2020-12-06T13:59:33+08:00,2020-12-06T13:59:35+08:00,,Bug-Report
251,3745058,I289PE,open,6575395,xulei2020,xulei,[],2020-12-05T16:47:39+08:00,2020-12-05T16:49:24+08:00,,Task-Tracking
